ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0000940400-26-012512	Ayala Land Inc	5503200.0	1984288.55	2.373734001461	PH	254900EWT10TQ6DKTV34
0000940400-26-012512	Warehouses De Pauw CVA	107963.0	3059201.47	3.65961419606	BE	549300HWDYC5JXC85138
0000940400-26-012512	Merlin Properties Socimi SA	194811.0	2899412.94	3.46846484598	ES	959800L8KD863DP30X04
0000940400-26-012512	Lendlease Corp Ltd	1205589.0	4034520.41	4.826353645394	AU	549300MQ0F0TIIEK5592
0000940400-26-012512	Big Yellow Group PLC	294657.0	4171107.08	4.989747433423	GB	213800W7Q4V2ZI8LIW31
0000940400-26-012512	Hongkong Land Holdings Ltd	488500.0	4144862.9	4.958352451878	HK	213800XCHYNRPAYGXW28
0000940400-26-012512	Savills PLC	169893.0	2506059.87	2.997910522195	GB	213800WXICGMBWHTA933
0000940400-26-012512	Swire Pacific Ltd	2104587.0	3418697.79	4.089666890858	HK	549300KZOZHII0DGF611
0000940400-26-012540	AXALTA COATING SYSTEMS D	250000.0	263113.75	0.010546988238	NL	5493007DMEBZH3CQ5E51
0000940400-26-012540	Securitized Asset Backed Recei	5433086.07	2181843.7	0.087459814782	US	
0000940400-26-012540	Aegis Asset Backed Securities	114193.34	115276.3	0.004620882718	US	
0000940400-26-012540	Voyager OPTONE Delaware Trust	24081171.55	5219249.57	0.209215078373	US	
0000940400-26-012540	Velocity Commercial Capital Lo	1044576.75	975437.47	0.039100683728	US	
0000940400-26-012540	Cascade Funding Mortgage Trust	1600000.0	1549627.2	0.062117239604	US	
0000940400-26-012540	Barclays Mortgage Loan Trust	2859.34	2732.98	0.000109552267	US	
0000940400-26-012540	US TREASURY N/B	47000000.0	34504609.14	1.383126905247	US	254900HROIFWPRGM1V77
0000940400-26-012540	US TREASURY N/B	74000000.0	74406422.06	2.982602233133	US	254900HROIFWPRGM1V77
0000940400-26-012540	ADVANCE AUTO PARTS	400000.0	406781.96	0.016305968607	US	529900UCNQ5H9FSL0Y70
0000940400-26-012540	Ajax Mortgage Loan Trust	4724956.01	4725322.67	0.189415880479	US	
0000940400-26-012540	Barclays Mortgage Loan Trust	1269279.6	1285769.45	0.051540427918	US	
0000940400-26-012540	Structured Asset Mortgage Inve	193487.2	192010.08	0.007696777744	US	
0000940400-26-012540	Adjustable Rate Mortgage Trust	2763.88	2753.64	0.000110380429	US	
0000940400-26-012540	Oakwood Mortgage Investors Inc	9752269.73	1112931.95	0.044612188403	US	
0000940400-26-012540	Velocity Commercial Capital Lo	1625033.94	1245667.98	0.04993294928	US	
0000940400-26-012540	Ajax Mortgage Loan Trust	1605800.0	1250373.51	0.050121571766	US	
0000940400-26-012540	Barclays Mortgage Loan Trust	1427800.0	1400614.69	0.056144031476	US	
0000940400-26-012540	HARVEST MIDSTREAM I LP	600000.0	608245.8	0.024381702965	US	549300DW5M17KJOXCY66
0000940400-26-012540	Nomura Asset Acceptance Corpor	318374.12	654562.45	0.026238318831	US	
0000940400-26-012540	MCM 2021-VFN1: CERT CMO/WHOLE	4942258.501	4021426.78	0.161200016911	US	
0000940400-26-012540	FIRST QUANTUM MINERALS L	400000.0	420239.2	0.016845405835	CA	549300I7UVBGWRYMYZ18
0000940400-26-012540	Countrywide Alternative Loan T	745679.1	697818.95	0.027972267728	US	
0000940400-26-012540	MASTR Adjustable Rate Mortgage	18224981.66	546.75	2.1916626e-05	US	
0000940400-26-012540	Structured Adjustable Rate Mor	801369.04	669483.65	0.026836439305	US	
0000940400-26-012540	US TREASURY N/B	46350000.0	36533214.61	1.464444122732	US	254900HROIFWPRGM1V77
0000940400-26-012540	US TREASURY N/B	47300000.0	33802871.21	1.354997544109	US	254900HROIFWPRGM1V77
0000940400-26-012540	GULFPORT ENERGY OP CORP	525000.0	541425.68	0.021703199771	US	549300FJX18IDUFPHD40
0000940400-26-012540	Ajax Mortgage Loan Trust	259300.0	240216.27	0.00962913635	US	
0000940400-26-012540	GARDA WORLD SECURITY	375000.0	383199.38	0.015360654294	CA	549300ZF1NDXLMCHNO20
0000940400-26-012540	Barclays Mortgage Loan Trust	963000.0	977013.29	0.039163850913	US	
0000940400-26-012540	FTAI AVIATION INVESTORS	300000.0	315650.4	0.012652934543	US	529900E7PUVK6BC8PE80
0000940400-26-012540	Cascade Funding Mortgage Trust	1530387.0	1474876.19	0.059120824467	US	
0000940400-26-012540	Ajax Mortgage Loan Trust	417400.0	372421.85	0.01492863399	US	
0000940400-26-012540	Progress Residential Trust	2500000.0	2444789.0	0.098000050655	US	5493002EEQ4GX2578787
0000940400-26-012540	RAKUTEN GROUP INC	700000.0	784247.61	0.031436784731	JP	529900IMXUCQKUL1H943
0000940400-26-012540	Structured Asset Securities Co	2516813.0	4783698.42	0.19175588874	US	
0000940400-26-012540	JP Morgan Mortgage Trust	15310746.6	275301.0	0.011035517562	US	
0001193125-26-029049	RIVG-TU3D.AF	105.0	110.16	7.0311e-06	US	
0001193125-26-029049	Q47K-12IY.AF	14.0	1.22	7.79e-08	US	
0001193125-26-029049	1I8P-9C4M.AF	9.0	9.2	5.872e-07	US	
0001193125-26-029049	KPX8-XIQV.AF	221.0	108.97	6.9551e-06	US	
0001193125-26-029049	5M6K-7PJI.AF	114.0	116.1	7.4102e-06	US	
0001193125-26-029049	BG5Z-JDAV.AF	63.0	63.91	4.0791e-06	US	
0001193125-26-029049	EUUN-AXGL.AF	215.0	220.45	1.40705e-05	US	
0001193125-26-029049	MZKC-VD36.AF	88.0	88.61	5.6556e-06	US	
0001193125-26-029049	I84K-KI29.AF	27.0	26.12	1.6671e-06	US	
0001193125-26-029049	CAW0-5V4I.AF	129.0	10.3	6.574e-07	US	
0001193125-26-029049	8VS6-U5O0.AF	22.0	21.84	1.394e-06	US	
0001193125-26-029049	LKWD-A3F0.AF	1072.0	1107.37	7.06791e-05	US	
0001193125-26-029049	UJ1M-JC3V.AF	106.0	8.48	5.412e-07	US	
0001193125-26-029049	HT0P-5HT0.AF	84.0	84.92	5.4201e-06	US	
0001193125-26-029049	3TAE-YCFH.AF	44.0	44.84	2.862e-06	US	
0001193125-26-029049	SG75-6ON5.AF	65.0	64.57	4.1212e-06	US	
0001193125-26-029049	9EI1-ZM0P.AF	287.0	22.98	1.4667e-06	US	
0001193125-26-029049	J36P-Z33C.AF	237.0	25.16	1.6059e-06	US	
0001193125-26-029049	86CV-WLRA.AF	42.0	41.72	2.6628e-06	US	
0001193125-26-029049	QA87-CBWZ.AF	1672.0	1787.57	0.0001140935	US	
0001193125-26-029049	7P37-GSU3.AF	282.0	287.5	1.835e-05	US	
0001193125-26-029049	WTHQ-7XJ5.AF	44.0	44.87	2.8639e-06	US	
0001193125-26-029049	SO5H-02C8.AF	63.0	62.72	4.0032e-06	US	
0001193125-26-029049	JYTN-Z3GK.AF	423.0	33.87	2.1618e-06	US	
0001193125-26-029049	Q3BA-FWVZ.AF	31.0	2.46	1.57e-07	US	
0001193125-26-029049	PPZT-7IXI.AF	151.0	12.11	7.729e-07	US	
0001193125-26-029049	JJG7-S3XF.AF	212.0	217.63	1.38905e-05	US	
0001193125-26-029049	MPKU-XX7H.AF	13.0	1.03	6.57e-08	US	
0001193125-26-029049	8OT9-Q1O2.AF	162.0	12.97	8.278e-07	US	
0001193125-26-029049	4ULY-CFJ4.AF	57.0	57.25	3.654e-06	US	
0001193125-26-029049	8MGR-3MX1.AF	184.0	14.73	9.402e-07	US	
0001193125-26-029049	YN38-ZE8O.AF	297.0	23.73	1.5146e-06	US	
0001193125-26-029049	DN5V-DJHY.AF	164.0	13.12	8.374e-07	US	
0001193125-26-029049	A5NE-JVLS.AF	235.0	242.63	1.54861e-05	US	
0001193125-26-029049	EMSI-6R67.AF	112.0	8.98	5.732e-07	US	
0001193125-26-029049	9FDL-MYDU.AF	182.0	14.58	9.306e-07	US	
0001193125-26-029049	06XY-VSGN.AF	31.0	31.78	2.0284e-06	US	
0001193125-26-029049	DF0A-FACN.AF	196.0	15.7	1.0021e-06	US	
0001193125-26-029049	SXKL-9S3V.AF	228.0	18.28	1.1667e-06	US	
0001193125-26-029049	28SW-2P7K.AF	156.0	159.43	1.01758e-05	US	
0001193125-26-029049	Z3BG-0QAR.AF	18.0	17.88	1.1412e-06	US	
0001193125-26-029049	I2AQ-GY3K.AF	1025.0	1062.58	6.78203e-05	US	
0001193125-26-029049	2A4R-KUJ6.AF	14.0	14.29	9.121e-07	US	
0001193125-26-029049	NHUF-MIP4.AF	105.0	105.56	6.7375e-06	US	
0001193125-26-029049	PZDZ-X1Q2.AF	50.0	49.5	3.1594e-06	US	
0001193125-26-029049	0QEY-QYGI.AF	13.0	13.28	8.476e-07	US	
0001193125-26-029049	HBBZ-Z427.AF	92.0	7.34	4.685e-07	US	
0001193125-26-029049	A8E6-SN72.AF	80.0	79.91	5.1003e-06	US	
0001193125-26-029049	NEV8-E3KH.AF	110.0	8.8	5.617e-07	US	
0001193125-26-029049	ZA4P-17IL.AF	65.0	5.22	3.332e-07	US	
0001193125-26-029049	J9JC-0A6V.AF	79.0	79.13	5.0506e-06	US	
0001193125-26-029049	0BGE-JRMS.AF	11.0	0.88	5.62e-08	US	
0001193125-26-029049	AH33-I5AT.AF	44.0	3.52	2.247e-07	US	
0001193125-26-029049	MYPE-9QIQ.AF	237.0	233.78	1.49213e-05	US	
0001193125-26-029049	FP58-46BD.AF	176.0	14.1	8.999e-07	US	
0001193125-26-029049	R5I7-DH7P.AF	207.0	210.05	1.34067e-05	US	
0001193125-26-029049	FPBX-1WAR.AF	66.0	7.99	5.1e-07	US	
0001193125-26-029049	MUNZ-AHSH.AF	56.0	55.95	3.5711e-06	US	
0001193125-26-029049	WW7Z-TY89.AF	12.0	0.98	6.25e-08	US	
0001193125-26-029049	RJDF-BUZ5.AF	91.0	92.1	5.8784e-06	US	
0001193125-26-029049	U1Q7-E8BG.AF	31.0	30.88	1.9709e-06	US	
0001193125-26-029049	TJBQ-GSLG.AF	549.0	43.94	2.8045e-06	US	
0001193125-26-029049	15RM-JAD1.AF	323.0	25.86	1.6505e-06	US	
0001193125-26-029049	VILB-KD3G.AF	42.0	3.38	2.157e-07	US	
0001193125-26-029049	9MA5-UWRT.AF	151.0	12.04	7.685e-07	US	
0001193125-26-029049	NRVZ-H615.AF	142.0	146.23	9.3333e-06	US	
0001193125-26-029049	GJMW-GY3W.AF	88.0	46.76	2.9845e-06	US	
0001193125-26-029049	HL69-MF8T.AF	219.0	228.04	1.45549e-05	US	
0001193125-26-029049	XF8X-WCSY.AF	82.0	82.16	5.2439e-06	US	
0001193125-26-029049	968Q-GC67.AF	221.0	221.75	1.41534e-05	US	
0001193125-26-029049	PYY5-GDPG.AF	2130.0	2185.28	0.0001394778	US	
0001193125-26-029049	LY07-DI7O.AF	293.0	23.47	1.498e-06	US	
0001193125-26-029049	FPPI-5MC5.AF	34.0	2.71	1.73e-07	US	
0001193125-26-029049	XTG4-7IOJ.AF	499.0	39.92	2.5479e-06	US	
0001193125-26-029049	82DJ-4B9W.AF	21.0	20.63	1.3167e-06	US	
0001193125-26-029049	96KP-RDLD.AF	138.0	139.08	8.8769e-06	US	
0001193125-26-029049	704S-L4UM.AF	302.0	24.16	1.542e-06	US	
0001193125-26-029049	QWMQ-H5BE.AF	103.0	104.15	6.6475e-06	US	
0001193125-26-029049	YC7V-0KRJ.AF	60.0	4.81	3.07e-07	US	
0001193125-26-029049	Q92I-XK33.AF	35.0	35.33	2.255e-06	US	
0001193125-26-029049	75ZS-FP9H.AF	456.0	459.94	2.93562e-05	US	
0001193125-26-029049	WI6L-O9XL.AF	69.0	5.55	3.542e-07	US	
0001193125-26-029049	B9WY-0YU5.AF	888.0	912.63	5.82496e-05	US	
0001193125-26-029049	ATNG-YR9E.AF	360.0	371.87	2.3735e-05	US	
0001193125-26-029049	YTHI-OI28.AF	71.0	70.54	4.5023e-06	US	
0001193125-26-029049	HSU8-OP9A.AF	84.0	6.69	4.27e-07	US	
0001193125-26-029049	AHF6-NSWS.AF	120.0	119.74	7.6425e-06	US	
0001193125-26-029049	2EEM-V05R.AF	441.0	446.62	2.8506e-05	US	
0001193125-26-029049	GDBV-1EEG.AF	150.0	148.44	9.4743e-06	US	
0001193125-26-029049	0KZ4-I2IO.AF	52.0	4.13	2.636e-07	US	
0001193125-26-029049	G6PN-64AP.AF	52.0	51.9	3.3126e-06	US	
0001193125-26-029049	ZAGJ-CT9H.AF	248.0	19.82	1.265e-06	US	
0001193125-26-029049	5MGR-VNYV.AF	78.0	6.28	4.008e-07	US	
0001193125-26-029049	KRQ3-X0JT.AF	226.0	18.12	1.1565e-06	US	
0001193125-26-029049	268J-AID1.AF	244.0	247.19	1.57772e-05	US	
0001193125-26-029049	CCEZ-P8O1.AF	712.0	735.39	4.6937e-05	US	
0001193125-26-029049	7D5S-CYKW.AF	72.0	6.96	4.442e-07	US	
0001193125-26-029049	UMBZ-QP00.AF	61.0	61.51	3.9259e-06	US	
0001193125-26-029049	QO1I-G016.AF	115.0	9.0	5.744e-07	US	
0001193125-26-029049	U0VP-DJDU.AF	53.0	53.79	3.4332e-06	US	
0001193125-26-029049	3ZRQ-5K24.AF	1109.0	1117.65	7.13352e-05	US	
0001193125-26-029049	J3NR-0JFS.AF	166.0	13.29	8.482e-07	US	
0001193125-26-029049	V7Q1-EJPV.AF	62.0	62.8	4.0083e-06	US	
0001193125-26-029049	F9RJ-YT7E.AF	468.0	37.45	2.3903e-06	US	
0001193125-26-029049	GJIR-BHZI.AF	128.0	127.96	8.1672e-06	US	
0001193125-26-029049	LKHE-6H1P.AF	20.0	1.6	1.021e-07	US	
0001193125-26-029049	NGP1-PU11.AF	141.0	141.74	9.0467e-06	US	
0001193125-26-029049	NZ7J-UN44.AF	14.0	1.16	7.4e-08	US	
0000910472-26-005123	Kimco Realty Corporation	9031.0	190373.48	0.288258606916	US	254900ARY41P4V1JL861
0000910472-26-005123	Sunstone Hotel Investors Inc.	83558.0	732803.66	1.109592376917	US	529900ZQ2V52V96ATF67
0000910472-26-005123	Unibail-Rodamco-Westfield SE	13592.0	1499117.65	2.269925230097	FR	969500SHQITWXSIS7N89
0000894189-26-011056		-15.0	-4912.5	-0.0212100853	US	
0000894189-26-011056		71.0	8342.5	0.0360193662	US	
0000894189-26-011056		-215.0	-28165.0	-0.1216044889	US	
0000894189-26-011056		98.0	11270.0	0.0486590659	US	
0000894189-26-011056		26.0	47385.0	0.204588273	US	
0000894189-26-011056	NXP Semiconductors NV	3554.0	803701.56	3.470041451	NL	724500M9BY5293JDF951
0000894189-26-011056		15.0	8325.0	0.0359438086	US	
0000894189-26-011056		-71.0	-14200.0	-0.0613095595	US	
0000894189-26-011056		-7.0	-7350.0	-0.0317341734	US	
0000894189-26-011056	Marvell Technology Inc	10140.0	800248.8	3.455133902	US	
0000894189-26-011056		215.0	17522.5	0.0756547011	US	
0000894189-26-011056		-6.0	-3195.0	-0.0137946509	US	
0000894189-26-011056		-52.0	-7280.0	-0.0314319432	US	
0000894189-26-011056		-22.0	-27940.0	-0.1206330347	US	
0000894189-26-011056		-101.0	-9696.0	-0.0418632034	US	
0000894189-26-011056		15.0	3750.0	0.0161909048	US	
0000894189-26-011056		11.0	1842.5	0.0079551312	US	
0000894189-26-011056		-9.0	-27540.0	-0.1189060048	US	
0000894189-26-011056		-2.0	-2400.0	-0.0103621791	US	
0000894189-26-011056	TSMC	2788.0	921601.28	3.9790822888	TW	549300KB6NK5SBD14S87
0000894189-26-011056		-436.0	-6540.0	-0.028236938	US	
0000894189-26-011056		-11.0	-2640.0	-0.011398397	US	
0000894189-26-011056		7.0	4760.0	0.0205516552	US	
0000894189-26-011056		23.0	58247.5	0.2514879272	US	
0000894189-26-011056	ARM Holdings PLC	7562.0	796732.32	3.4399512373	GB	2138001E66EELTE7Y904
0000894189-26-011056	Lam Research Corp	5161.0	1204887.06	5.2021897804	US	549300I4GMO6D34U1T02
0000894189-26-011056		-2.0	-980.0	-0.0042312231	US	
0000894189-26-011056		91.0	752342.5	3.2482948774	US	
0000894189-26-011056		405.0	2025.0	0.0087430886	US	
0000894189-26-011056		1.0	1075.0	0.0046413927	US	
0000894189-26-011056		2.0	1090.0	0.0047061563	US	
0000894189-26-011056	United Microelectronics Corp	43627.0	444122.86	1.9175335849	TW	391200YJCAGH9LF96P73
0000894189-26-011056		-26.0	-62985.0	-0.2719424369	US	
0000894189-26-011056		3.0	1027.5	0.0044363079	US	
0000894189-26-011056		-1.0	-705.0	-0.0030438901	US	
0000894189-26-011056		-1.0	-1605.0	-0.0069297073	US	
0000894189-26-011056		2.0	835.0	0.0036051748	US	
0000894189-26-011056	First American Government Obli	2040008.76	2040008.76	8.8078900301	US	549300R5MYM6VZF1RM44
0000894189-26-011056		12.0	1080.0	0.0046629806	US	
0000894189-26-011056		10.0	10100.0	0.0436075036	US	
0000894189-26-011056		151.0	49830.0	0.2151447429	US	
0000894189-26-011056	Intel Corp	21597.0	1003612.59	4.3331722387	US	KNX4USFCNGPY45LOCE31
0000894189-26-011056		17.0	3502.0	0.0151201463	US	
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	-154.0	-112728.0	-0.3147455942	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	-126.0	-92232.0	-0.25751912253	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	-154.0	-320936.0	-0.89607898679	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	9.0	611991.0	1.708727831109	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	154.0	395164.0	1.103329501009	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	9.0	23094.0	0.064480295513	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	-9.0	-18756.0	-0.05236825247	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	154.0	10471846.0	29.23823177676	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	-236.0	-491824.0	-1.37321195378	US	529900RLNSGA90UPEH54
0000940400-26-012513	CBOE GLOBAL MARKETS, INC.	126.0	323316.0	0.902724137189	US	529900RLNSGA90UPEH54
0000940400-26-012477	Iberdrola SA	20923.0	469360.4	0.194416334075	ES	5QK37QC7NWOJ8D7WVQ45
0000940400-26-012477	TechMatrix Corp	10005.0	136666.9	0.056609542874	JP	353800BO9TATTH8LBW35
0000940400-26-012477	Fuso Chemical Co Ltd	5082.0	244314.29	0.10119875606	JP	
0000940400-26-012477	Hankook Tire & Technology Co L	1502.0	66261.64	0.027446595704	KR	9884001BIEVM09M7AH02
0000940400-26-012477	Darden Restaurants Inc	2908.0	579709.8	0.240124761577	US	CY1NFSCCB5GUXC7WZC70
0000940400-26-012477	Coterra Energy Inc	43978.0	1268765.3	0.525542202598	US	FCNMH6O7VWU7LHXMK351
0000940400-26-012477	SKF AB	6116.0	159706.05	0.066152714994	SE	549300B6HWYEE57O8J84
0000940400-26-012477	HEICO Corp	166.0	54931.06	0.022753294296	US	529900O1DTDLCJ7L0I14
0000940400-26-012477	Xebio Holdings Co Ltd	3528.0	24551.93	0.010169788983	JP	
0000940400-26-012477	Mondi PLC	7319.0	85527.7	0.035426895613	GB	213800LOZA69QFDC9N34
0000940400-26-012477	Kaga Electronics Co Ltd	4672.0	116679.25	0.048330349232	JP	3538005V2HARHWLTPJ42
0000940400-26-012477	VAT Group AG	188.0	121888.11	0.050487939574	CH	529900MVFK7NVALR7Y83
0000940400-26-012477	Avex Inc	2820.0	21793.23	0.009027092793	JP	
0000940400-26-012477	EUREX CLEARING AKTIENGESELLSCHAFT	-171.0	-380367.02	-0.15755390022	DE	529900LN3S50JPU47S06
0000940400-26-012477	Embotelladora Andina SA	1737.0	54576.54	0.022606446631	CL	254900NNPKP1J9XTSA53
0000940400-26-012477	Tong Hsing Electronic Industri	13024.0	58146.55	0.024085199966	TW	
0000940400-26-012477	KKR & Co Inc	2271.0	259484.46	0.107482475008	US	54930013V5I303TF9571
0000940400-26-012477	HONG KONG FUTURES EXCHANGE	-87.0	-95408.85	-0.0395198207	HK	
0000940400-26-012477	Rinnai Corp	3590.0	94157.47	0.039001479765	JP	
0000940400-26-012477	ONEOK Inc	1582.0	125278.58	0.051892324665	US	2T3D6M0JSY48PSZI1Q41
0000940400-26-012477	Baidu Inc	9384.0	183545.42	0.076027350609	CN	254900AL64IANZYI1E02
0000940400-26-012477	Yokogawa Electric Corp	2766.0	91651.9	0.037963633934	JP	529900MV0U7C9WWF4L22
0000940400-26-012477	Waste Connections Inc	2817.0	472129.2	0.195563213841	CA	549300HDLRTPBQU69P29
0000940400-26-012477	ASKUL Corp	13737.0	121161.83	0.050187103169	JP	
0000940400-26-012477	Vinci SA	1456.0	209089.1	0.086607937774	FR	213800WFQ334R8UXUG83
0000940400-26-012477	Sega Sammy Holdings Inc	11421.0	178628.4	0.073990644907	JP	5493006B6WMKNQ8QNP51
0000940400-26-012477	Philip Morris International In	8015.0	1438211.6	0.595729479728	US	HL3H1H2BGXWVG3BSWR90
0000940400-26-012477	Synopsys Inc	689.0	320464.24	0.132741242642	US	QG7T915N9S0NY5UKNE63
0000940400-26-012477	Koninklijke Ahold Delhaize NV	5583.0	218122.99	0.090349914678	NL	724500C9GNBV20UYRX36
0000940400-26-012477	HSBC Holdings PLC	44633.0	785039.61	0.325175543314	GB	MLU0ZO3ML4LN2LL2TL39
0001410368-26-034086	Fanniemae-Aces	19060.45	18941.66	0.229020955407	US	B1V7KEBTPIMZEU4LTD58
0001410368-26-034086	KIMCO REALTY OP LLC	5000.0	4643.48	0.056143665656	US	549300EA7I6T15IBYS12
0001410368-26-034086	HUB INTERNATIONAL LTD	35000.0	34963.3	0.422736358387	US	549300JQT6ATTUNS5E06
0001410368-26-034086	JETBLUE AIRWAYS CORP	20184.45	19271.1	0.233004168259	US	54930070J9H97ZO93T57
0001410368-26-034086	TEACHERS INSUR & ANNUITY	20000.0	13762.55	0.166401062517	US	O06XD7BJ4EPXNABVFN69
0001410368-26-034086	WILLIAMS COMPANIES INC	10000.0	10107.91	0.122213322664	US	D71FAKCBLFS2O0RBPG08
0001410368-26-034086	MATCH GROUP HLD II LLC	9000.0	9033.42	0.109221814719	US	5493003RFFE030RC9167
0001410368-26-034086	GOEASY LTD	5000.0	4699.82	0.056824864697	CA	5493009DJVZG2P8YV435
0001410368-26-034086	PPG INDUSTRIES INC	5000.0	4984.97	0.060272573368	US	549300BKPEP01R3V6C59
0001410368-26-034086	DB Master Finance LLC	4800.0	4541.66	0.054912574311	US	549300F17UZJL70BPB08
0001410368-26-034086	DALLAS-FORT WORTH TX INTERNATIONAL ARPT REVENUE	5000.0	4076.36	0.049286697247	US	
0001193125-26-029049	ZLWV-T7HN.AF	34.0	34.45	2.1988e-06	US	
0001193125-26-029049	AQ5J-K5IU.AF	76.0	6.09	3.887e-07	US	
0001193125-26-029049	XBCV-1V9D.AF	191.0	15.26	9.74e-07	US	
0001193125-26-029049	GHER-UEHU.AF	3.0	3.42	2.183e-07	US	
0001193125-26-029049	HWE4-HY99.AF	10.0	0.81	5.17e-08	US	
0001193125-26-029049	FZOC-UQPR.AF	66.0	0.0	0.0	US	
0001193125-26-029049	HKFN-K0UL.AF	58.0	58.98	3.7645e-06	US	
0001193125-26-029049	905K-TMFM.AF	630.0	634.3	4.04849e-05	US	
0001193125-26-029049	6AJ7-C0BM.AF	133.0	131.13	8.3695e-06	US	
0001193125-26-029049	KOGU-GTJU.AF	21.0	21.39	1.3652e-06	US	
0001193125-26-029049	2Y5X-74HA.AF	62.0	5.0	3.191e-07	US	
0001193125-26-029049	R8B7-1DQF.AF	27.0	27.25	1.7393e-06	US	
0001193125-26-029049	N1C3-Z9S9.AF	39.0	3.09	1.972e-07	US	
0001193125-26-029049	0JHA-K8BB.AF	191.0	194.72	1.24282e-05	US	
0001193125-26-029049	76PH-NOG6.AF	38.0	38.25	2.4413e-06	US	
0001193125-26-029049	GVT4-C4MF.AF	34.0	33.81	2.158e-06	US	
0001193125-26-029049	3GXR-JGZ7.AF	55.0	55.03	3.5123e-06	US	
0001193125-26-029049	8TKQ-KZND.AF	42.0	42.59	2.7184e-06	US	
0001193125-26-029049	AOT0-DXPI.AF	241.0	19.27	1.2299e-06	US	
0001193125-26-029049	4Y4Q-RN7E.AF	336.0	26.85	1.7137e-06	US	
0001193125-26-029049	VGTC-F7SI.AF	161.0	12.89	8.227e-07	US	
0001193125-26-029049	X1DP-F1RX.AF	13.0	13.25	8.457e-07	US	
0001193125-26-029049	QCHK-MP2Z.AF	54.0	4.33	2.764e-07	US	
0001193125-26-029049	47L8-Z9Y6.AF	305.0	308.53	1.96923e-05	US	
0001193125-26-029049	3TBZ-K6PT.AF	84.0	83.92	5.3563e-06	US	
0001193125-26-029049	DE96-K700.AF	31.0	31.16	1.9888e-06	US	
0001193125-26-029049	EJRP-LNXF.AF	1575.0	1385.48	8.84297e-05	US	
0001193125-26-029049	TGJ4-3SVG.AF	893.0	897.18	5.72635e-05	US	
0001193125-26-029049	56NJ-RLE3.AF	361.0	372.64	2.37841e-05	US	
0001193125-26-029049	Q1ME-X256.AF	202.0	16.19	1.0333e-06	US	
0001193125-26-029049	KK2F-I184.AF	59.0	59.65	3.8072e-06	US	
0001193125-26-029049	W6Z7-6P7A.AF	162.0	162.85	1.03941e-05	US	
0001193125-26-029049	YJIP-YCFL.AF	267.0	21.32	1.3608e-06	US	
0001193125-26-029049	0WWG-KERY.AF	131.0	10.46	6.676e-07	US	
0001193125-26-029049	1693-FIRG.AF	369.0	386.21	2.46503e-05	US	
0001193125-26-029049	FT0U-744I.AF	44.0	43.08	2.7496e-06	US	
0001193125-26-029049	HGN6-JHLJ.AF	1500.0	120.0	7.6591e-06	US	
0001193125-26-029049	BVX8-E2AW.AF	278.0	22.22	1.4182e-06	US	
0001193125-26-029049	XOPU-1F9B.AF	300.0	282.63	1.80392e-05	US	
0001193125-26-029049	3L8W-R4LG.AF	76.0	75.26	4.8035e-06	US	
0001193125-26-029049	GIBE-1OFW.AF	46.0	46.0	2.936e-06	US	
0001193125-26-029049	2AOB-5OG5.AF	91.0	91.07	5.8126e-06	US	
0001193125-26-029049	DW3Z-QIOL.AF	84.0	6.69	4.27e-07	US	
0001193125-26-029049	U0BM-RNU5.AF	16.0	16.46	1.0506e-06	US	
0001193125-26-029049	MKFR-82LP.AF	828.0	853.45	5.44723e-05	US	
0001193125-26-029049	IJGM-TD0E.AF	212.0	16.95	1.0819e-06	US	
0001193125-26-029049	LE8W-ZX4D.AF	45.0	45.7	2.9169e-06	US	
0001193125-26-029049	2AQH-UAS1.AF	274.0	278.24	1.7759e-05	US	
0001193125-26-029049	HILK-422L.AF	182.0	182.8	1.16674e-05	US	
0001193125-26-029049	ZIH4-71CH.AF	64.0	64.15	4.0944e-06	US	
0001193125-26-029049	0JPA-HU5L.AF	12.0	11.76	7.506e-07	US	
0001193125-26-029049	1T2T-4ECK.AF	329.0	341.08	2.17698e-05	US	
0001193125-26-029049	JRPK-7Z8V.AF	118.0	9.47	6.044e-07	US	
0001193125-26-029049	9JO2-R3M8.AF	213.0	17.06	1.0889e-06	US	
