ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-028731	FW4797470.UP	21819.0	20133.34	0.0012850316	US	
0001193125-26-028731	L5729966.UP	2729.0	2687.77	0.0001715497	US	
0001193125-26-028731	2526954.MA	21852.0	5093.76	0.0003251146	US	
0001193125-26-028731	L2409735.UP	634.0	625.68	3.99347e-05	US	
0001193125-26-028731	2606937.MA	8873.0	8507.46	0.0005429976	US	
0001193125-26-028731	216605258.LC	4778.0	4590.74	0.0002930088	US	
0001193125-26-028731	L4671609.UP	8279.0	7883.14	0.0005031497	US	
0001193125-26-028731	208943527.UG	8737.0	8866.43	0.0005659092	US	
0001193125-26-028731	1967765.PW	6191.0	933.67	5.95925e-05	US	
0001193125-26-028731	DRB5840045.UP	1979.0	1914.64	0.0001222039	US	
0001193125-26-028731	FW4227062.UP	2583.0	2637.52	0.0001683425	US	
0001193125-26-028731	211223089.LC	9398.0	9042.96	0.0005771764	US	
0001193125-26-028731	1403778.SF	1579.0	1569.07	0.0001001475	US	
0001193125-26-028731	330300800.UG	16530.0	16082.06	0.0010264544	US	
0001193125-26-028731	4088835803.ST	17520.0	18396.77	0.0011741932	US	
0001193125-26-028731	FW4217702.UP	3125.0	3191.65	0.0002037104	US	
0001193125-26-028731	215755603.LC	1778.0	1711.02	0.0001092076	US	
0001193125-26-028731	CBM4296428.UP	7609.0	7665.92	0.0004892854	US	
0001193125-26-028731	L3253231.UP	2479.0	2444.75	0.0001560387	US	
0001193125-26-028731	2460838.PW	21976.0	21934.04	0.0013999631	US	
0001193125-26-028731	2633026.MA	1656.0	1670.13	0.0001065978	US	
0001193125-26-028731	DRB5353581.UP	4878.0	4586.0	0.0002927063	US	
0001193125-26-028731	206776669.LC	12557.0	12431.99	0.0007934848	US	
0001193125-26-028731	DRB4673639.UP	35275.0	32995.02	0.0021059418	US	
0001193125-26-028731	FW4274484.UP	14892.0	14649.79	0.0009350382	US	
0001193125-26-028731	205277826.LC	3661.0	3716.11	0.0002371846	US	
0001193125-26-028731	CBM4990198.UP	8573.0	7938.1	0.0005066576	US	
0001193125-26-028731	189702245.LC	10247.0	1073.86	6.85402e-05	US	
0001193125-26-028731	CBM5832863.UP	2843.0	2776.96	0.0001772424	US	
0001193125-26-028731	171316348.UG	12436.0	10087.45	0.0006438421	US	
0001193125-26-028731	201829170.LC	6077.0	6105.17	0.0003896689	US	
0001193125-26-028731	7372113.SQ	430.0	52.05	3.3221e-06	US	
0001193125-26-028731	298328167.UG	13971.0	13510.57	0.0008623263	US	
0001193125-26-028731	L2611792.UP	1572.0	1547.92	9.87976e-05	US	
0001193125-26-028731	L5356344.UP	1677.0	243.84	1.55633e-05	US	
0001193125-26-028731	L5715840.UP	8683.0	8569.78	0.0005469752	US	
0001193125-26-028731	FW5490910.UP	5943.0	5774.68	0.000368575	US	
0001193125-26-028731	L1844405.UP	5405.0	5367.66	0.0003425965	US	
0001193125-26-028731	201918933.LC	2160.0	2169.52	0.0001384719	US	
0001193125-26-028731	7210115.SQ	11604.0	909.78	5.80677e-05	US	
0001193125-26-028731	L2151215.UP	4413.0	4345.84	0.0002773778	US	
0001193125-26-028731	L3854283.UP	1277.0	1297.64	8.28232e-05	US	
0001193125-26-028731	242327466.UG	9280.0	9227.47	0.000588953	US	
0001193125-26-028731	L2798859.UP	1261.0	1248.3	7.96741e-05	US	
0001193125-26-028731	L5850438.UP	20808.0	20644.16	0.0013176352	US	
0001193125-26-028731	2429719.MA	9562.0	9560.8	0.0006102281	US	
0001193125-26-028731	DRB4779706.UP	3958.0	3691.0	0.0002355819	US	
0001193125-26-028731	2620236.MA	4549.0	4333.02	0.0002765595	US	
0001193125-26-028731	174744578.UG	1432.0	1456.62	9.29703e-05	US	
0001193125-26-028731	201965464.LC	3017.0	3008.57	0.0001920251	US	
0001193125-26-028731	9070873.SQ	1482.0	1437.96	9.17793e-05	US	
0001193125-26-028731	2857715.MA	4824.0	4879.85	0.0003114615	US	
0001193125-26-028731	196746633.LC	4200.0	4323.88	0.0002759762	US	
0001193125-26-028731	FW4668820.UP	6931.0	6468.83	0.0004128799	US	
0001193125-26-028731	191018066.LC	3905.0	4118.3	0.0002628548	US	
0001193125-26-028731	2877105.MA	23679.0	22514.92	0.0014370384	US	
0001193125-26-028731	DRB5840412.UP	1762.0	1714.92	0.0001094566	US	
0001193125-26-028731	DRB5560517.UP	30611.0	28991.84	0.0018504346	US	
0001193125-26-028731	L2646682.UP	14211.0	13477.9	0.0008602411	US	
0001193125-26-028731	FW5012365.UP	4520.0	4199.11	0.0002680126	US	
0001193125-26-028731	211939660.LC	18119.0	17391.67	0.0011100416	US	
0001193125-26-028731	FW1812461.UP	454.0	448.88	2.86502e-05	US	
0001193125-26-028731	200790928.LC	772.0	770.16	4.91563e-05	US	
0001193125-26-028731	2205681.PW	4411.0	4357.53	0.0002781239	US	
0001193125-26-028731	L4227460.UP	22348.0	22472.17	0.0014343098	US	
0001193125-26-028731	2030803.MA	4802.0	4829.88	0.0003082722	US	
0001193125-26-028731	265079319.UG	9330.0	9158.46	0.0005845483	US	
0001193125-26-028731	259072941.UG	4552.0	738.37	4.71272e-05	US	
0001193125-26-028731	2485877.MA	11256.0	11196.22	0.0007146105	US	
0001193125-26-028731	270484791.UG	5732.0	5610.98	0.0003581267	US	
0001193125-26-028731	347814908.UG	3427.0	3360.12	0.0002144632	US	
0001193125-26-028731	251577081.UG	10572.0	10371.22	0.000661954	US	
0001193125-26-028731	FW4292739.UP	808.0	805.21	5.13934e-05	US	
0001193125-26-028731	L1376122.UP	1564.0	227.37	1.45121e-05	US	
0001193125-26-028731	DRB5521549.UP	4041.0	3838.07	0.0002449688	US	
0001193125-26-028731	180395431.LC	2909.0	2952.76	0.000188463	US	
0001193125-26-028731	DRB5820594.UP	5378.0	5050.27	0.0003223388	US	
0001193125-26-028731	206081590.LC	5326.0	5077.94	0.0003241049	US	
0001193125-26-028731	CBM4784564.UP	4405.0	4110.54	0.0002623595	US	
0001193125-26-028731	FW4340761.UP	1025.0	1002.06	6.39575e-05	US	
0001193125-26-028731	203909471.LC	2644.0	2612.11	0.0001667207	US	
0001193125-26-028731	DRB5513328.UP	2430.0	2299.34	0.0001467578	US	
0001193125-26-028731	241607545.UG	4064.0	1467.24	9.36481e-05	US	
0001193125-26-028731	210511945.LC	6892.0	6706.49	0.0004280488	US	
0001193125-26-028731	FW3724256.UP	752.0	772.25	4.92897e-05	US	
0001193125-26-028731	PLC8TQL2.UC	150000.0	150929.82	0.0096332542	US	
0001193125-26-028731	FW4388894.UP	4527.0	4523.5	0.0002887171	US	
0001193125-26-028731	L3670543.UP	3653.0	3678.8	0.0002348033	US	
0001193125-26-028731	2056895.MA	23103.0	23584.3	0.0015052927	US	
0001193125-26-028731	CBM4182941.UP	2207.0	2203.46	0.0001406381	US	
0001193125-26-028731	L3647167.UP	927.0	949.85	6.06252e-05	US	
0001193125-26-028731	FW1885330.UP	4557.0	4507.83	0.000287717	US	
0001193125-26-028731	169298242.UG	2202.0	2192.86	0.0001399616	US	
0001193125-26-028731	CBM4280252.UP	3766.0	3759.42	0.0002399489	US	
0001193125-26-028731	1926868.PW	818.0	175.92	1.12283e-05	US	
0001193125-26-028731	338750974.UG	15585.0	15124.57	0.0009653416	US	
0001193125-26-028731	2050730.PW	3707.0	3736.26	0.0002384707	US	
0001193125-26-028731	FW4180904.UP	2339.0	2309.42	0.0001474012	US	
0001193125-26-028731	2516706.MA	35076.0	35008.19	0.0022344345	US	
0001193125-26-028731	FW3988591.UP	1183.0	1216.95	7.76731e-05	US	
0001193125-26-028731	169179248.LC	723.0	75.77	4.8361e-06	US	
0001193125-26-028731	5979281.SQ	2305.0	180.73	1.15353e-05	US	
0001193125-26-028731	190619418.UG	1856.0	451.52	2.88187e-05	US	
0001193125-26-028731	331140030.UG	39407.0	37719.92	0.0024075135	US	
0001193125-26-028731	330828032.UG	8111.0	7760.62	0.0004953297	US	
0001193125-26-028731	FW3993906.UP	7585.0	7675.68	0.0004899083	US	
0001193125-26-028731	DRB5292479.UP	2327.0	677.76	4.32587e-05	US	
0001193125-26-028731	2712659.MA	24047.0	23159.71	0.0014781928	US	
0001193125-26-028731	374007.FK	5567.0	2210.89	0.0001411124	GB	
0001193125-26-028731	2174575.PW	8616.0	8976.57	0.000572939	US	
0001193125-26-028731		1.0	-12209.53	-0.0007792861	US	
0001193125-26-028731	214665126.LC	4699.0	4636.28	0.0002959154	US	
0001193125-26-028731	330396146.UG	17665.0	17403.1	0.0011107711	US	
0001193125-26-028731	191612553.LC	2952.0	3132.18	0.0001999147	US	
0001193125-26-028731	CBM4229067.UP	11004.0	10839.44	0.0006918386	US	
0001193125-26-028731	L3359841.UP	4728.0	4755.31	0.0003035127	US	
0001193125-26-028731	1090077.MA	14198.0	14052.48	0.0008969143	US	
0001193125-26-028731	2701455.MA	17996.0	17676.54	0.0011282237	US	
0001193125-26-028731	L4434491.UP	3263.0	3174.27	0.0002026011	US	
0001193125-26-028731	204718057.LC	7987.0	7983.24	0.0005095387	US	
0001193125-26-028731	L3765440.UP	896.0	905.82	5.78149e-05	US	
0001193125-26-028731	DRB4549982.UP	2077.0	2032.33	0.0001297156	US	
0001193125-26-028731	L4042050.UP	672.0	671.65	4.28688e-05	US	
0001193125-26-028731	200337316.UG	1904.0	308.84	1.9712e-05	US	
0001193125-26-028731	190850469.LC	16650.0	16888.58	0.0010779313	US	
0001193125-26-028731	2841539.MA	23358.0	23239.21	0.001483267	US	
0001193125-26-028731	DRB6199750.UP	24400.0	24055.16	0.0015353458	US	
0001193125-26-028731	215167927.LC	2877.0	2821.12	0.0001800609	US	
0001193125-26-028731	773839.BV	12808.0	13264.51	0.0008466213	US	
0001193125-26-028731	183660527.LC	9060.0	9466.74	0.0006042246	US	
0001193125-26-028731	FW4349488.UP	12824.0	12589.43	0.0008035336	US	
0001193125-26-028731	242340024.UG	5064.0	5006.34	0.0003195349	US	
0001193125-26-028731	121714739.UG	3868.0	3848.53	0.0002456365	US	
0001193125-26-028731	2448908.MA	31279.0	31359.72	0.002001567	US	
0001193125-26-028731	L6013377.UP	17178.0	17180.37	0.0010965551	US	
0001193125-26-028731	L5839325.UP	3899.0	3864.42	0.0002466507	US	
0001193125-26-028731	DRB4670661.UP	2692.0	2560.05	0.0001633979	US	
0001193125-26-028731	309371825.UG	24171.0	24079.75	0.0015369153	US	
0001193125-26-028731	L4167742.UP	8239.0	8168.64	0.000521372	US	
0001193125-26-028731	1967627.PW	8150.0	8059.28	0.000514392	US	
0001193125-26-028731	187550234.LC	14356.0	14877.11	0.0009495472	US	
0001193125-26-028731	L5509930.UP	14212.0	13751.2	0.0008776848	US	
0001193125-26-028731	FW5730027.UP	2180.0	2109.15	0.0001346187	US	
0001193125-26-028731	DRB5361192.UP	4216.0	3969.86	0.0002533805	US	
0001193125-26-028731	DRB5973573.UP	2366.0	2322.6	0.0001482424	US	
0001193125-26-028731	L4567762.UP	4100.0	4097.09	0.0002615011	US	
0001193125-26-028731	143068522.UG	10780.0	10649.78	0.0006797334	US	
0001193125-26-028731	CBM5285439.UP	5592.0	5235.47	0.0003341594	US	
0001193125-26-028731	FW3850497.UP	3801.0	3909.96	0.0002495573	US	
0001193125-26-028731	1945345.PW	8465.0	8438.35	0.0005385865	US	
0001193125-26-028731	APP-10013156.FP	2960.0	2945.6	0.000188006	US	
0001193125-26-028731	L5570812.UP	4320.0	4261.2	0.0002719756	US	
0001193125-26-028731	FW1559330.UP	3453.0	3418.17	0.0002181683	US	
0001193125-26-028731	177830220.LC	7164.0	750.77	4.79187e-05	US	
0001193125-26-028731	APP-40520709.FP	15974.0	15371.19	0.0009810823	US	
0001193125-26-028731	L3416915.UP	673.0	680.74	4.34489e-05	US	
0001193125-26-028731	L3991899.UP	33050.0	33251.85	0.0021223342	US	
0001193125-26-028731	DRB5855529.UP	6740.0	6573.48	0.0004195593	US	
0001193125-26-028731	FW3646548.UP	1796.0	1839.91	0.0001174342	US	
0001193125-26-028731	FW2418887.UP	1588.0	1571.85	0.000100325	US	
0001193125-26-028731	209615356.LC	2355.0	2349.54	0.0001499619	US	
0001193125-26-028731	L5726661.UP	48526.0	47888.84	0.0030565555	US	
0001193125-26-028731	211610281.LC	11815.0	11344.59	0.0007240804	US	
0001193125-26-028731	DRB5969016.UP	6009.0	5898.52	0.0003764792	US	
0001193125-26-028731	207140375.LC	7232.0	7171.88	0.0004577528	US	
0001193125-26-028731	236190702.UG	7477.0	7546.37	0.000481655	US	
0001193125-26-028731	2504153.MA	20082.0	19931.39	0.0012721419	US	
0001193125-26-028731	2002408.PW	4105.0	4108.71	0.0002622427	US	
0001193125-26-028731	DRB5744472.UP	11144.0	10749.85	0.0006861205	US	
0001193125-26-028731	202568345.LC	3736.0	0.0	0.0	US	
0001193125-26-028731	2228169.PW	3564.0	3496.0	0.0002231359	US	
0001193125-26-028731	2451175.PW	11665.0	11512.03	0.0007347674	US	
0001193125-26-028731	184197621.LC	18939.0	1984.84	0.0001266845	US	
0001193125-26-028731	L5705860.UP	3373.0	3263.05	0.0002082676	US	
0001193125-26-028731	357478669.UG	21000.0	20892.68	0.0013334972	US	
0001193125-26-028731	DRB5351295.UP	1818.0	1715.24	0.000109477	US	
0001193125-26-028731	FW4362573.UP	1885.0	614.37	3.92128e-05	US	
0001193125-26-028731	2928939.MA	19010.0	18816.33	0.001200972	US	
0001193125-26-028731	0737227417.ST	16012.0	800.61	5.10998e-05	US	
0001193125-26-028731	L4282876.UP	3605.0	3601.48	0.0002298682	US	
0001193125-26-028731	FW3359316.UP	4746.0	4832.45	0.0003084362	US	
0001193125-26-028731	LAI-00712186.LP	2.0	0.0	0.0	US	
0001193125-26-028731	183236775.LC	2028.0	212.55	1.35662e-05	US	
0001193125-26-028731	168304017.UG	2402.0	2413.35	0.0001540346	US	
0001193125-26-028731	182249160.LC	818.0	85.71	5.4705e-06	US	
0001193125-26-028731	212865617.LC	8403.0	701.11	4.47491e-05	US	
0001193125-26-028731	192902049.LC	2314.0	2338.58	0.0001492623	US	
0001193125-26-028731	2738703.MA	16446.0	16364.0	0.0010444495	US	
0001193125-26-028731	FW4041479.UP	906.0	933.51	5.95823e-05	US	
0001193125-26-028731	179497370.LC	5267.0	5422.28	0.0003460827	US	
0001193125-26-028731	L4387188.UP	1328.0	1310.12	8.36198e-05	US	
0001193125-26-028731	FW4391887.UP	2246.0	2186.89	0.0001395805	US	
0001193125-26-028731	186712981.UG	1229.0	1229.1	7.84486e-05	US	
0001193125-26-028731	FW2788085.UP	4277.0	4251.15	0.0002713341	US	
0001193125-26-028731	191300573.LC	3535.0	3520.61	0.0002247066	US	
0001193125-26-028731	CBM4990140.UP	17890.0	17310.17	0.0011048398	US	
0001193125-26-028731	CBM4163175.UP	6813.0	6969.72	0.0004448497	US	
0001193125-26-028731	FW4221471.UP	905.0	921.74	5.8831e-05	US	
0001193125-26-028731	DRB4667359.UP	44259.0	41280.88	0.0026347955	US	
0001193125-26-028731	DRB5561543.UP	2860.0	2761.5	0.0001762556	US	
0001193125-26-028731	L2683119.UP	6762.0	6633.19	0.0004233703	US	
0001193125-26-028731	2382961.MA	14724.0	14797.76	0.0009444826	US	
0001193125-26-028731	DRB5855479.UP	2639.0	2572.34	0.0001641823	US	
0001193125-26-028731	DRB4862883.UP	895.0	849.41	5.42145e-05	US	
0001193125-26-028731	1782615.PW	5308.0	5162.4	0.0003294956	US	
0001193125-26-028731	2837227.MA	23653.0	23504.61	0.0015002064	US	
0001193125-26-028731	L2631389.UP	894.0	885.45	5.65148e-05	US	
0001193125-26-028731	CBM5848510.UP	1858.0	1810.38	0.0001155494	US	
0001193125-26-028731	APP-42077909.FP	24028.0	20887.57	0.0013331711	US	
0001193125-26-028731	DRB5568895.UP	1454.0	1389.56	8.86901e-05	US	
0001193125-26-028731	L4531753.UP	200.0	196.82	1.25622e-05	US	
0001193125-26-028731	L5520760.UP	26221.0	25184.86	0.0016074501	US	
0001193125-26-028731	208780224.UG	622.0	618.83	3.94975e-05	US	
0001193125-26-028731	FW3945578.UP	5921.0	6004.84	0.0003832652	US	
0001193125-26-028731	FW4185555.UP	19180.0	19161.04	0.0012229735	US	
0001193125-26-028731	DRB4614091.UP	3135.0	3077.2	0.0001964055	US	
0001193125-26-028731	2613207.MA	3201.0	3197.03	0.0002040538	US	
0001193125-26-028731	L1381038.UP	375.0	369.61	2.35907e-05	US	
0001193125-26-028731	L3475675.UP	1181.0	1198.68	7.6507e-05	US	
0001193125-26-028731	329364406.UG	45179.0	43357.28	0.0027673239	US	
0001193125-26-028731	298891539.UG	9456.0	9416.7	0.0006010308	US	
0001193125-26-028731	291192563.UG	25689.0	24903.78	0.0015895099	US	
0001193125-26-028731	L4027168.UP	1071.0	1076.95	6.87375e-05	US	
0001193125-26-028731	LAI-00706948.LP	6.0	0.0	0.0	US	
0001193125-26-028731	FW4296399.UP	889.0	894.59	5.70981e-05	US	
0001193125-26-028731	FW4294591.UP	24712.0	24355.25	0.0015544994	US	
0001193125-26-028731	333001034.UG	8563.0	8405.87	0.0005365135	US	
0001193125-26-028731	207938102.LC	15463.0	15443.81	0.0009857174	US	
0001193125-26-028731	2215529.PW	6389.0	6758.75	0.0004313843	US	
0001193125-26-028731	1668160.MA	13514.0	2256.22	0.0001440056	US	
0001193125-26-028731	L3219019.UP	4064.0	4051.7	0.000258604	US	
0001193125-26-028731	2456291.PW	15000.0	14964.83	0.000955146	US	
0001193125-26-028731	2856074.MA	25339.0	24956.26	0.0015928595	US	
0001193125-26-028731	L4090102.UP	3403.0	3401.11	0.0002170794	US	
0001193125-26-028731	DRB5169046.UP	2277.0	2123.0	0.0001355027	US	
0001193125-26-028731	FW3791163.UP	4762.0	4779.03	0.0003050266	US	
0001193125-26-028731	185045146.LC	1915.0	2023.59	0.0001291578	US	
0001193125-26-028731	173426222.UG	10287.0	1668.63	0.0001065021	US	
0001193125-26-028731	186620560.LC	2523.0	264.38	1.68743e-05	US	
0001193125-26-028731	184847059.LC	3846.0	628.56	4.01185e-05	US	
0001193125-26-028731	CBM4088135.UP	2010.0	2015.64	0.0001286503	US	
0001193125-26-028731	178024641.LC	1134.0	1140.6	7.28e-05	US	
0001193125-26-028731	190997321.LC	8039.0	7951.15	0.0005074905	US	
0001193125-26-028731	L5326461.UP	12593.0	11479.23	0.0007326739	US	
0001193125-26-028731	FW1789392.UP	3065.0	1951.79	0.000124575	US	
0001193125-26-028731	FW3715098.UP	215.0	214.04	1.36613e-05	US	
0001193125-26-028731	L6010827.UP	1266.0	1257.52	8.02625e-05	US	
0001193125-26-028731	259534156.UG	1781.0	1797.93	0.0001147548	US	
0001193125-26-028731	FW3171054.UP	3365.0	3357.89	0.0002143209	US	
0001193125-26-028731	FW2374038.UP	13555.0	13302.91	0.0008490722	US	
0001193125-26-028731	2092556.PW	14219.0	15263.81	0.0009742287	US	
0001193125-26-028731	2255954.PW	31563.0	30221.01	0.0019288877	US	
0001193125-26-028731	2047602.MA	4980.0	5008.88	0.000319697	US	
0001193125-26-028731	9381199.SQ	1182.0	1147.52	7.32417e-05	US	
0001193125-26-028731	208790599.LC	11983.0	11845.27	0.0007560368	US	
0001193125-26-028731	296847644.UG	4747.0	4603.55	0.0002938264	US	
0001193125-26-028731	L4332539.UP	3808.0	3711.28	0.0002368763	US	
0001193125-26-028731	184583515.LC	9686.0	9638.88	0.0006152116	US	
0001193125-26-028731	FW4136650.UP	1097.0	1134.65	7.24202e-05	US	
0001193125-26-028731	213593634.LC	518.0	497.09	3.17273e-05	US	
0001193125-26-028731	341584083.UG	6050.0	6009.08	0.0003835358	US	
0001193125-26-028731	8600019.SQ	4081.0	3919.72	0.0002501802	US	
0001193125-26-028731	LAI-00831491.LP	15052.0	14730.32	0.0009401781	US	
0001193125-26-028731	2724532.MA	6780.0	6763.15	0.0004316651	US	
0001193125-26-028731	L4042535.UP	14997.0	15085.42	0.0009628428	US	
0001193125-26-028731	179026679.LC	3650.0	3638.59	0.0002322368	US	
0001193125-26-028731	189165089.LC	3023.0	3049.12	0.0001946133	US	
0001193125-26-028731	336527074.UG	6498.0	6285.71	0.000401192	US	
0001193125-26-028731	L3112060.UP	3035.0	2996.86	0.0001912777	US	
0001193125-26-028731	L6198454.UP	1400.0	1386.96	8.85242e-05	US	
0001193125-26-028731	DRB6043240.UP	1191.0	1162.63	7.42061e-05	US	
0001193125-26-028731	DRB5849670.UP	4397.0	1340.0	8.55269e-05	US	
0001193125-26-028731	FW3473129.UP	3972.0	3978.23	0.0002539147	US	
0001193125-26-028731	206231866.LC	2608.0	2577.58	0.0001645167	US	
0001193125-26-028731	FW3214072.UP	5627.0	5511.15	0.0003517549	US	
0001193125-26-028731	DRB5326946.UP	471.0	456.44	2.91328e-05	US	
0001193125-26-028731	L3855614.UP	6127.0	6162.55	0.0003933312	US	
0001193125-26-028731	205089580.UG	5623.0	5697.1	0.0003636234	US	
0001193125-26-028731	2451935.PW	24000.0	23738.2	0.0015151155	US	
0001193125-26-028731	216478055.LC	8054.0	7729.34	0.0004933332	US	
0001193125-26-028731	2733432.MA	8696.0	8495.16	0.0005422125	US	
0001193125-26-028731	DRB5005152.UP	4867.0	4577.97	0.0002921937	US	
0001193125-26-028731	CBM4989490.UP	3795.0	3512.21	0.0002241705	US	
0001193125-26-028731	201826993.LC	4835.0	506.72	3.23419e-05	US	
0001193125-26-028731	206137926.LC	8342.0	0.0	0.0	US	
0001193125-26-028731	FW4084996.UP	1238.0	1272.45	8.12155e-05	US	
0001193125-26-028731	FW4533342.UP	8211.0	8049.34	0.0005137576	US	
0001193125-26-028731	2237991.PW	20089.0	19605.89	0.0012513665	US	
0001193125-26-028731	LAI-00738113.LP	1835.0	1799.03	0.000114825	US	
0001193125-26-028731	173790096.UG	5792.0	5766.74	0.0003680682	US	
0001193125-26-028731	8852906.SQ	1747.0	273.86	1.74794e-05	US	
0001193125-26-028731	CBM5516108.UP	4306.0	4148.69	0.0002647945	US	
0001193125-26-028731	220086981.LC	14792.0	14416.64	0.0009201572	US	
0001193125-26-028731	185849279.LC	3042.0	318.83	2.03497e-05	US	
0001193125-26-028731	L3594944.UP	788.0	805.75	5.14278e-05	US	
0001193125-26-028731	179248126.LC	3935.0	4199.33	0.0002680266	US	
0001193125-26-028731	FW4315435.UP	6527.0	6501.18	0.0004149446	US	
0001193125-26-028731	8552989.SQ	1324.0	815.91	5.20763e-05	US	
0001193125-26-028731	183114541.LC	5855.0	5955.97	0.000380146	US	
0001193125-26-028731	233647355.UG	6373.0	6472.06	0.000413086	US	
0001193125-26-028731	L4648812.UP	6545.0	6279.68	0.0004008072	US	
0001193125-26-028731	FW5487713.UP	3233.0	3047.88	0.0001945341	US	
0001193125-26-028731	LAI-00757770.LP	6782.0	6694.79	0.000427302	US	
0001193125-26-028731	APP-42595939.FP	17335.0	17091.58	0.001090888	US	
0001193125-26-028731	DRB5723565.UP	3261.0	3137.36	0.0002002453	US	
0001193125-26-028731	RFBB095.SR40.RF	1280532.0	940166.79	0.0600071323	US	
0001193125-26-028731	FW4388246.UP	13658.0	13640.54	0.0008706218	US	
0001193125-26-028731	CBM4665433.UP	2254.0	2102.91	0.0001342204	US	
0001193125-26-028731	DRB5453480.UP	2253.0	2114.9	0.0001349857	US	
0001193125-26-028731	2282705.PW	41827.0	40840.41	0.002606682	US	
0001193125-26-028731	772730.BV	92727.0	94770.13	0.006048803	US	
0001193125-26-028731	FW3949942.UP	15109.0	15106.59	0.000964194	US	
0001193125-26-028731	5204395.SQ	3255.0	255.16	1.62859e-05	US	
0001193125-26-028731	L3705242.UP	662.0	685.6	4.37591e-05	US	
